from_chunk,to_chunk,similarity,relation,shared_programs,from_cluster,to_cluster,from_title,to_title
605-3,605-1,0.618,same_document,,-1,106,Apontamento de Produção em Atelieres e Painel de Produção Boa tarde Max Dúvidas,"baixa produção no atelier Boa tarde Márcio,"
605-3,624-7,0.609,other_document,,-1,-1,Apontamento de Produção em Atelieres e Painel de Produção Boa tarde Max Dúvidas,Precisamos instalar o Painel Consulta de Produção WEB na AKS
605-4,614-0,0.706,other_document,,106,-1,Aplicação Apex http://milu8.calcadosmalu.com.br:9090/pls/apex/f?p=107,"ADMI145 — cep web operação, cadastro do usuario, operações de coletor"
605-4,809-10,0.681,other_document,,106,106,Aplicação Apex http://milu8.calcadosmalu.com.br:9090/pls/apex/f?p=107,APLICAÇÃO APONTAMENTO WEB - APEX - OPERAÇÃO 10 ESTÁ PERMITINDO APONTAR ETIQUETAS A MAIS…
605-4,809-11,0.670,other_document,,106,106,Aplicação Apex http://milu8.calcadosmalu.com.br:9090/pls/apex/f?p=107,APLICAÇÃO APONTAMENTO WEB - ESTÁ PERMITINDO QUE SEJA LIDA UMA ETIQUETA EM UM RÓTULO…
605-4,615-26,0.657,other_document,,106,106,Aplicação Apex http://milu8.calcadosmalu.com.br:9090/pls/apex/f?p=107,Apontamento Rótulos (CFAB134) — LISTAR PROCESSOS DO RECURSO NO APONTAMENTO DE LOTE Rotina
605-4,615-2,0.655,other_document,,106,106,Aplicação Apex http://milu8.calcadosmalu.com.br:9090/pls/apex/f?p=107,"Coletores (ADMI84) — procedimento de apontamento, data e hora, respectivo usuário"
605-5,615-18,0.677,other_document,,106,106,APONTAMENTOS EM TERCEIRIZADOS - POSSIBILITAR ACESSO AOS COLETORES VIA LOGIN…,"Coletores (ADMI84) — página de apontamento, respectivos processos vinculados, questão da rotina"
605-5,615-37,0.663,other_document,,106,106,APONTAMENTOS EM TERCEIRIZADOS - POSSIBILITAR ACESSO AOS COLETORES VIA LOGIN…,"Administração Cadastros Parâmetros (ADMI8) — usuário novo, vinculou os últimos, tinha outros pedidos"
605-5,809-11,0.661,other_document,,106,106,APONTAMENTOS EM TERCEIRIZADOS - POSSIBILITAR ACESSO AOS COLETORES VIA LOGIN…,APLICAÇÃO APONTAMENTO WEB - ESTÁ PERMITINDO QUE SEJA LIDA UMA ETIQUETA EM UM RÓTULO…
605-5,605-2,0.660,same_document,,106,106,APONTAMENTOS EM TERCEIRIZADOS - POSSIBILITAR ACESSO AOS COLETORES VIA LOGIN…,"Apontamento de Produção em Atelieres e Painel de Produção Bom Dia,"
605-5,809-10,0.649,other_document,,106,106,APONTAMENTOS EM TERCEIRIZADOS - POSSIBILITAR ACESSO AOS COLETORES VIA LOGIN…,APLICAÇÃO APONTAMENTO WEB - APEX - OPERAÇÃO 10 ESTÁ PERMITINDO APONTAR ETIQUETAS A MAIS…
605-6,615-33,0.666,other_document,,106,106,programa baixa atelieres,Possibilitar trocar Recurso sem ter que recarregar a aba no apontamento web
605-6,614-1,0.665,other_document,,106,-1,programa baixa atelieres,"CPRO4 — Novos testes em 191122, para implantação Aniger"
605-6,605-14,0.664,same_document,,106,106,programa baixa atelieres,APONTAMENTO WEB: DESENVOLVER AS ROTINAS DESCRITAS NOS PEDIDOS DE SERVIÇO DO CURTUME…
605-6,201-2,0.654,other_document,,106,99,programa baixa atelieres,Remessa Industrialização (ESTO25) — Momento - Fique Sabendo!
605-6,605-13,0.652,same_document,,106,106,programa baixa atelieres,"baixas via web Wolmir,"
605-7,605-6,0.634,same_document,,-1,106,programa baixa atelieres Bom dia Marcio,programa baixa atelieres
605-7,645-6,0.610,other_document,,-1,55,programa baixa atelieres Bom dia Marcio,Liberação Comercial (VEND39) — Sabes se a funcionalidade abaixo funciona?
605-7,107-14,0.595,other_document,,-1,35,programa baixa atelieres Bom dia Marcio,Wellour - Medidora Boa tarde Julio
605-7,206-2,0.587,other_document,,-1,-1,programa baixa atelieres Bom dia Marcio,Pedido 14323 - Programa para ajustar a grade
605-7,170-165,0.587,other_document,,-1,55,programa baixa atelieres Bom dia Marcio,"Plano de Produção (MPSP5) — Alexis, sobre para agente se lembrar...assim que tiveres o teste feito, daquilo que"
605-8,113-1,0.746,other_document,,-1,-1,WEB / APONTAMENTOS DE PRODUÇÃO: DESENVOLVER RELATÓRIO E FUNCIONALIDADES NO PROCEDIMENTO…,Curtume (PEDI128) — RELATÓRIO NOVO - ACOMPANHAMENTO DE PEDIDOS – CURTUME ROTINA Vendas e Distribuição Pedidos…
605-8,652-12,0.731,other_document,,-1,-1,WEB / APONTAMENTOS DE PRODUÇÃO: DESENVOLVER RELATÓRIO E FUNCIONALIDADES NO PROCEDIMENTO…,ELABORAR RELATORIO CONFORME LAY-OUT EM ANEXO Documentação
605-8,615-26,0.728,other_document,,-1,106,WEB / APONTAMENTOS DE PRODUÇÃO: DESENVOLVER RELATÓRIO E FUNCIONALIDADES NO PROCEDIMENTO…,Apontamento Rótulos (CFAB134) — LISTAR PROCESSOS DO RECURSO NO APONTAMENTO DE LOTE Rotina
605-8,426-1,0.725,other_document,,-1,-1,WEB / APONTAMENTOS DE PRODUÇÃO: DESENVOLVER RELATÓRIO E FUNCIONALIDADES NO PROCEDIMENTO…,Estruturação de Produto por Pedido (EPRO46) — RELAT ESTRUTURA PRODUTO: CRIAR VERSÃO CONFORME SOLICITADO PELO CLIENTE
605-8,89-8,0.722,other_document,,-1,106,WEB / APONTAMENTOS DE PRODUÇÃO: DESENVOLVER RELATÓRIO E FUNCIONALIDADES NO PROCEDIMENTO…,APONTAMENTO DE ROTULOS VIA WEB: DESENVOLVER ROTINA PARA K11 Documentação
605-9,615-2,0.737,other_document,,106,106,programa baixa atelieres,"Coletores (ADMI84) — procedimento de apontamento, data e hora, respectivo usuário"
605-9,605-14,0.737,same_document,,106,106,programa baixa atelieres,APONTAMENTO WEB: DESENVOLVER AS ROTINAS DESCRITAS NOS PEDIDOS DE SERVIÇO DO CURTUME…
605-9,615-6,0.722,other_document,,106,106,programa baixa atelieres,"Coletores (ADMI84) — campos: Recursos, INFORMADA, Localização"
605-9,615-3,0.712,other_document,,106,106,programa baixa atelieres,"Coletores (ADMI84) — hora do apontamento, operação de coletor, trazer no cabeçalho"
605-9,605-22,0.706,same_document,,106,106,programa baixa atelieres,"apontamento web, usuário jean senha, efetuados em junto"
605-10,855-13,0.670,other_document,,-1,-1,Situação de erro ao tentar utilizar o aplicativo,"unexpected internal aplication, error has ocurred, motivos"
605-10,266-5,0.661,other_document,,-1,-1,Situação de erro ao tentar utilizar o aplicativo,Aqui pesquisado um exemplo na
605-10,566-99,0.651,other_document,,-1,55,Situação de erro ao tentar utilizar o aplicativo,Tentativa de desenvolver ENVIO DE EMAIL DA PROPOSTA E/OU PEDIDO
605-10,835-1,0.638,other_document,,-1,51,Situação de erro ao tentar utilizar o aplicativo,O abaixo não foi enviado ao cliente
605-10,509-15,0.636,other_document,,-1,55,Situação de erro ao tentar utilizar o aplicativo,"Planejamento Necessidade Materiais (MPSP73) — Programa processando, travado, bloqueado, não concluindo o processo"
605-11,855-14,0.674,other_document,,-1,-1,"dando o erro, web de apontamento, pls apexteste","Tem uma ideia do erro na montagem de um Publisher, cfe 2ª tela abaixo?"
605-11,605-21,0.656,same_document,,-1,-1,"dando o erro, web de apontamento, pls apexteste","Terias um ideia do motivo que tá dando esta mensagem indevida no apontamento web, usando…"
605-11,605-9,0.655,same_document,,-1,106,"dando o erro, web de apontamento, pls apexteste",programa baixa atelieres
605-11,787-2,0.628,other_document,,-1,-1,"dando o erro, web de apontamento, pls apexteste","Quando o usuário tem permissão por empresa, ocorre a mensagem KND-000010 de erro cfe…"
605-11,839-8,0.622,other_document,,-1,48,"dando o erro, web de apontamento, pls apexteste","configurar as categorias, abre a arvore, erro no such"
605-12,47-0,0.675,other_document,,106,106,Minuano teste apontamento web Bom dia Marcio,"Usuários (ADMI1) — valida caracteres minúsculos, usuário modelo coletor, realize o apontamento"
605-12,606-1,0.670,other_document,,106,106,Minuano teste apontamento web Bom dia Marcio,Usuários (ADMI1) — Doc abaixo feito por Ericsson em 170919 para GS Procedimento Apontamento WEB
605-12,605-9,0.669,same_document,,106,106,Minuano teste apontamento web Bom dia Marcio,programa baixa atelieres
605-12,606-18,0.660,other_document,,106,106,Minuano teste apontamento web Bom dia Marcio,Coletores (ADMI84) — Identificar e corrigir o motivo do retorno da mensagem no apontamento através do coletor.…
605-12,606-17,0.649,other_document,,106,106,Minuano teste apontamento web Bom dia Marcio,"Verificar apontamento WEB Coletor V2, está exigindo recurso que antes da atualização do…"
605-13,605-14,0.713,same_document,,106,106,"baixas via web Wolmir,",APONTAMENTO WEB: DESENVOLVER AS ROTINAS DESCRITAS NOS PEDIDOS DE SERVIÇO DO CURTUME…
605-13,605-6,0.652,same_document,,106,106,"baixas via web Wolmir,",programa baixa atelieres
605-13,343-54,0.631,other_document,,106,112,"baixas via web Wolmir,",Planejamento (MPSP2) — Sabes de alguma coisa porque não mostra mais o “Modelo” no Planejamento?
605-13,566-45,0.631,other_document,,106,146,"baixas via web Wolmir,",Questão do Supervisor no Ivendre está OK
605-13,274-18,0.626,other_document,,106,44,"baixas via web Wolmir,","Rótulos (FATU104) + Recebimento Devoluções de Consignação (FATU6) — FATU6, no campo Evento, abre a Lista de Valores"
605-14,615-2,0.737,other_document,,106,106,APONTAMENTO WEB: DESENVOLVER AS ROTINAS DESCRITAS NOS PEDIDOS DE SERVIÇO DO CURTUME…,"Coletores (ADMI84) — procedimento de apontamento, data e hora, respectivo usuário"
605-14,605-9,0.737,same_document,,106,106,APONTAMENTO WEB: DESENVOLVER AS ROTINAS DESCRITAS NOS PEDIDOS DE SERVIÇO DO CURTUME…,programa baixa atelieres
605-14,615-18,0.732,other_document,,106,106,APONTAMENTO WEB: DESENVOLVER AS ROTINAS DESCRITAS NOS PEDIDOS DE SERVIÇO DO CURTUME…,"Coletores (ADMI84) — página de apontamento, respectivos processos vinculados, questão da rotina"
605-14,606-0,0.731,other_document,,106,106,APONTAMENTO WEB: DESENVOLVER AS ROTINAS DESCRITAS NOS PEDIDOS DE SERVIÇO DO CURTUME…,APONTAMENTO DE PRODUÇÃO - WEB. NOVO LAYOUT E ADIÇÃO DE INFORMAÇÕES DOS APONTAMENTOS Rotina
605-14,605-13,0.713,same_document,,106,106,APONTAMENTO WEB: DESENVOLVER AS ROTINAS DESCRITAS NOS PEDIDOS DE SERVIÇO DO CURTUME…,"baixas via web Wolmir,"
605-15,89-13,0.756,other_document,,106,115,"possui a mesma, questão de definir, sugerir o recurso",Encerramento de Ordem de Fabricação (CFAB1) — Ideias que talvez possam ser agregadas neste desenvolvimento
605-15,89-14,0.752,other_document,,106,115,"possui a mesma, questão de definir, sugerir o recurso",Estorno de Apontamento de Ordem de Fabricação (CFAB10) — ESTORNO APONTAMENTO ORDEM DE FABRICAÇÃO (CFAB10)
605-15,615-4,0.751,other_document,,106,106,"possui a mesma, questão de definir, sugerir o recurso","Coletores (ADMI84) — obrigar não solicitar, histórico dos apontamentos, diminuir as qtdes"
605-15,89-56,0.739,other_document,,106,115,"possui a mesma, questão de definir, sugerir o recurso",Encerramento de Ordem de Fabricação (CFAB1) — APONTAMENTO DE ORDEM DE FABRICAÇÃO - MULTIPLOS PRODUTOS - CFAB1 - OS PRODUTOS APONTADOS…
605-15,138-25,0.735,other_document,,106,115,"possui a mesma, questão de definir, sugerir o recurso","CFAB90 — inicialização para poder, multi tarefa curtume, hora atual"
605-16,89-35,0.821,other_document,,-1,-1,"Encerramento de Ordem de Fabricação (CFAB1) — PROGRAMA NOVO, WEB: APONTAMENTO DE PRODUÇÃO, COM NOVAS FUNCIONALIDADES, APRESENTAÇÃO DOS…","CFAB66 — PROGRAMA NOVO: APONTAMENTO DE PRODUÇÃO, COM NOVAS FUNCIONALIDADES, APRESENTAÇÃO DOS CAMPOS"
605-16,605-18,0.797,same_topic,CFAB1,-1,-1,"Encerramento de Ordem de Fabricação (CFAB1) — PROGRAMA NOVO, WEB: APONTAMENTO DE PRODUÇÃO, COM NOVAS FUNCIONALIDADES, APRESENTAÇÃO DOS…","Encerramento de Ordem de Fabricação (CFAB1) — indicador de cep, tempo set, recurso idem"
605-16,605-17,0.796,same_topic,CFAB1,-1,140,"Encerramento de Ordem de Fabricação (CFAB1) — PROGRAMA NOVO, WEB: APONTAMENTO DE PRODUÇÃO, COM NOVAS FUNCIONALIDADES, APRESENTAÇÃO DOS…","Encerramento de Ordem de Fabricação (CFAB1) — configuração recurso base, utilizado atualmente, cfe descrito"
605-16,89-30,0.789,other_document,CFAB1,-1,140,"Encerramento de Ordem de Fabricação (CFAB1) — PROGRAMA NOVO, WEB: APONTAMENTO DE PRODUÇÃO, COM NOVAS FUNCIONALIDADES, APRESENTAÇÃO DOS…",Encerramento de Ordem de Fabricação (CFAB1) — APONTAMENTO DE ORDEM DE FABRICAÇÃO/LOTE | CRIAR PARÂMETRO PARA TRAZER O REC. BASE FIXO
605-16,343-102,0.779,other_document,,-1,140,"Encerramento de Ordem de Fabricação (CFAB1) — PROGRAMA NOVO, WEB: APONTAMENTO DE PRODUÇÃO, COM NOVAS FUNCIONALIDADES, APRESENTAÇÃO DOS…",Planejamento (MPSP2) — Na inclusão do Plano de Produção e OFs no Planejamento
605-17,89-42,0.810,other_document,,140,140,"Encerramento de Ordem de Fabricação (CFAB1) — configuração recurso base, utilizado atualmente, cfe descrito",APONTAMENTO DE OF: EFETUAR VALIDAÇÃO DO RECURSO UTILIZADO PARA O APONTAMENTO DO…
605-17,605-16,0.796,same_topic,CFAB1,140,-1,"Encerramento de Ordem de Fabricação (CFAB1) — configuração recurso base, utilizado atualmente, cfe descrito","Encerramento de Ordem de Fabricação (CFAB1) — PROGRAMA NOVO, WEB: APONTAMENTO DE PRODUÇÃO, COM NOVAS FUNCIONALIDADES, APRESENTAÇÃO DOS…"
605-17,343-102,0.794,other_document,,140,140,"Encerramento de Ordem de Fabricação (CFAB1) — configuração recurso base, utilizado atualmente, cfe descrito",Planejamento (MPSP2) — Na inclusão do Plano de Produção e OFs no Planejamento
605-17,343-138,0.780,other_document,,140,140,"Encerramento de Ordem de Fabricação (CFAB1) — configuração recurso base, utilizado atualmente, cfe descrito",Planejamento (MPSP2) — Configuración tiempos recursos compartidos
605-17,605-19,0.772,same_topic,,140,99,"Encerramento de Ordem de Fabricação (CFAB1) — configuração recurso base, utilizado atualmente, cfe descrito","WEB/APONTAMENTO DE OF: NO APONTAMENTO AUTOMATICO DOS PROCESSOS ""DEPENDENTES"" DO BACKFLUSH,"
605-18,605-16,0.797,same_topic,CFAB1,-1,-1,"Encerramento de Ordem de Fabricação (CFAB1) — indicador de cep, tempo set, recurso idem","Encerramento de Ordem de Fabricação (CFAB1) — PROGRAMA NOVO, WEB: APONTAMENTO DE PRODUÇÃO, COM NOVAS FUNCIONALIDADES, APRESENTAÇÃO DOS…"
605-18,605-19,0.790,same_topic,,-1,99,"Encerramento de Ordem de Fabricação (CFAB1) — indicador de cep, tempo set, recurso idem","WEB/APONTAMENTO DE OF: NO APONTAMENTO AUTOMATICO DOS PROCESSOS ""DEPENDENTES"" DO BACKFLUSH,"
605-18,89-35,0.785,other_document,,-1,-1,"Encerramento de Ordem de Fabricação (CFAB1) — indicador de cep, tempo set, recurso idem","CFAB66 — PROGRAMA NOVO: APONTAMENTO DE PRODUÇÃO, COM NOVAS FUNCIONALIDADES, APRESENTAÇÃO DOS CAMPOS"
605-18,605-17,0.760,same_topic,CFAB1,-1,140,"Encerramento de Ordem de Fabricação (CFAB1) — indicador de cep, tempo set, recurso idem","Encerramento de Ordem de Fabricação (CFAB1) — configuração recurso base, utilizado atualmente, cfe descrito"
605-18,80-79,0.753,other_document,,-1,99,"Encerramento de Ordem de Fabricação (CFAB1) — indicador de cep, tempo set, recurso idem","Estruturação de Produto (EPRO15) — vincular os processos, janela para definir, informado continuará apontando"
605-19,89-43,0.839,other_document,,99,99,"WEB/APONTAMENTO DE OF: NO APONTAMENTO AUTOMATICO DOS PROCESSOS ""DEPENDENTES"" DO BACKFLUSH,","WEB/APONTAMENTO DE OF: NO APONTAMENTO AUTOMATICO DOS PROCESSOS ""DEPENDENTES"" DO BACKFLUSH,"
605-19,89-37,0.817,other_document,,99,99,"WEB/APONTAMENTO DE OF: NO APONTAMENTO AUTOMATICO DOS PROCESSOS ""DEPENDENTES"" DO BACKFLUSH,","CFAB66 — APONTAMENTO DE OF - AUTOMÁTICO, VERSÕES ERP E WEB: NO APONTAMENTO AUTOMATICO DOS PROCESSOS"
605-19,80-79,0.791,other_document,,99,99,"WEB/APONTAMENTO DE OF: NO APONTAMENTO AUTOMATICO DOS PROCESSOS ""DEPENDENTES"" DO BACKFLUSH,","Estruturação de Produto (EPRO15) — vincular os processos, janela para definir, informado continuará apontando"
605-19,782-6,0.791,other_document,,99,99,"WEB/APONTAMENTO DE OF: NO APONTAMENTO AUTOMATICO DOS PROCESSOS ""DEPENDENTES"" DO BACKFLUSH,","Valores possíveis (PREC7) — vincular os processos, janela para definir, informado continuará apontando"
605-19,605-18,0.790,same_topic,,99,-1,"WEB/APONTAMENTO DE OF: NO APONTAMENTO AUTOMATICO DOS PROCESSOS ""DEPENDENTES"" DO BACKFLUSH,","Encerramento de Ordem de Fabricação (CFAB1) — indicador de cep, tempo set, recurso idem"
605-20,605-21,0.582,same_document,,-1,-1,"mensagem de erro, situação ocorrida, pieles","Terias um ideia do motivo que tá dando esta mensagem indevida no apontamento web, usando…"
605-20,911-9,0.577,other_document,,-1,55,"mensagem de erro, situação ocorrida, pieles","fiz uma avaliação, tive, posterior"
605-20,376-2,0.568,other_document,,-1,122,"mensagem de erro, situação ocorrida, pieles",Emissão de Talão (CFAB30) — EMISSÃO DE TALÃO - CFAB30 - ERRO AO TENTAR GERAR O RELATÓRIO Rotina
605-20,89-18,0.568,other_document,,-1,99,"mensagem de erro, situação ocorrida, pieles","Erro que está acontecendo na Estofados, ao tentar apontamento de Talão"
